inner_task,pair,family,auc_base,auc_drop,d_auc,pool
g0_R3_R4_to_R2,Camera|Sensor,len,0.9932575377075628,0.9880142459248435,-0.005243291782719206,94
g0_R3_R4_to_R2,Camera|Sensor,singletons,0.9932575377075628,0.9929987976195912,-0.000258740087971554,94
g0_R3_R4_to_R2,Camera|Sensor,interarrival,0.9932575377075628,0.9941859580232257,0.0009284203156629811,94
g0_R3_R4_to_R2,Camera|Sensor,subwin,0.9932575377075628,0.9935923778214084,0.00033484011384565804,94
g0_R3_R4_to_R2,Camera|Sensor,rssi,0.9932575377075628,0.9265025950108824,-0.06675494269668036,94
g0_R3_R4_to_R2,Camera|Sensor,burst,0.9932575377075628,0.9918877372418307,-0.0013698004657320961,94
g0_R3_R4_to_R2,Camera|Sensor,up,0.9932575377075628,0.9932499277049754,-7.610002587310483e-06,94
g0_R3_R4_to_R2,Camera|Sensor,down,0.9932575377075628,0.9941174679999392,0.0008599302923764096,94
g0_R3_R4_to_R2,Camera|Sensor,unique,0.9932575377075628,0.9916594371642086,-0.0015981005433541862,94
g0_R3_R4_to_R2,Camera|Socket,subtype,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Camera|Socket,len,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Camera|Socket,singletons,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Camera|Socket,interarrival,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Camera|Socket,subwin,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Camera|Socket,rssi,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Camera|Socket,burst,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Camera|Socket,up,1.0,0.9877402858316973,-0.012259714168302738,94
g0_R3_R4_to_R2,Camera|Socket,down,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Camera|Socket,unique,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Light_T1|Light_XM,subtype,0.7785576814219404,0.77904071851768,0.0004830370957396024,94
g0_R3_R4_to_R2,Light_T1|Light_XM,len,0.7785576814219404,0.669195063964678,-0.10936261745726239,94
g0_R3_R4_to_R2,Light_T1|Light_XM,singletons,0.7785576814219404,0.7773878259556966,-0.0011698554662438188,94
g0_R3_R4_to_R2,Light_T1|Light_XM,interarrival,0.7785576814219404,0.7854334125816069,0.006875731159666554,94
g0_R3_R4_to_R2,Light_T1|Light_XM,subwin,0.7785576814219404,0.7836371183818258,0.005079436959885442,94
g0_R3_R4_to_R2,Light_T1|Light_XM,rssi,0.7785576814219404,0.7647231971017774,-0.013834484320162987,94
g0_R3_R4_to_R2,Light_T1|Light_XM,burst,0.7785576814219404,0.7775387750481151,-0.0010189063738252901,94
g0_R3_R4_to_R2,Light_T1|Light_XM,up,0.7785576814219404,0.7785576814219404,0.0,94
g0_R3_R4_to_R2,Light_T1|Light_XM,down,0.7785576814219404,0.7159590927959546,-0.06259858862598577,94
g0_R3_R4_to_R2,Light_T1|Light_XM,unique,0.7785576814219404,0.7687912751424582,-0.00976640627948222,94
g0_R3_R4_to_R2,Light_T1|Sensor,subtype,0.802419385439671,0.8017894952530565,-0.0006298901866144124,94
g0_R3_R4_to_R2,Light_T1|Sensor,len,0.802419385439671,0.7688530686276742,-0.03356631681199673,94
g0_R3_R4_to_R2,Light_T1|Sensor,singletons,0.802419385439671,0.7623189065713483,-0.040100478868322686,94
g0_R3_R4_to_R2,Light_T1|Sensor,interarrival,0.802419385439671,0.801440399486981,-0.0009789859526899702,94
g0_R3_R4_to_R2,Light_T1|Sensor,subwin,0.802419385439671,0.7984503183601607,-0.00396906707951028,94
g0_R3_R4_to_R2,Light_T1|Sensor,rssi,0.802419385439671,0.9067610743042749,0.10434168886460393,94
g0_R3_R4_to_R2,Light_T1|Sensor,burst,0.802419385439671,0.6284255022046157,-0.17399388323505527,94
g0_R3_R4_to_R2,Light_T1|Sensor,up,0.802419385439671,0.802017166404845,-0.0004022190348259569,94
g0_R3_R4_to_R2,Light_T1|Sensor,down,0.802419385439671,0.752263430700696,-0.05015595473897494,94
g0_R3_R4_to_R2,Light_T1|Sensor,unique,0.802419385439671,0.7554811829793047,-0.046938202460366285,94
g0_R3_R4_to_R2,Light_T1|Socket,subtype,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Light_T1|Socket,len,1.0,1.0,0.0,94
g0_R3_R4_to_R2,Light_T1|Socket,singletons,1.0,1.0,0.0,94
