task,task_type,grid_kind,split_mode,n_sources,target_env,train_rounds,test_rounds,n_train,n_test,n_oof,method,method_kind,selected_base_model,macro_f1_5class,macro_f1_4class,worst_class_f1,worst_class_f1_4class,accuracy,f1_Camera,f1_Light_T1,f1_Light_XM,f1_Sensor,f1_Socket,gain_vs_best_base
g0_R2_R3_R4_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R4']",['R7'],5506,1993,5506,stacking,stacking,,0.7291714113522227,0.6614642641902784,0.36893203883495146,0.36893203883495146,0.7325639739086803,0.9664082687338501,0.36893203883495146,0.5964125560538116,0.7141041931385006,1.0,-0.0928007146277684
g0_R2_R3_R4_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R4']",['R7'],5506,1993,5506,best_base_posthoc,reference,rf,0.8219721259799911,0.7774651574749889,0.6873508353221957,0.6873508353221957,0.8208730556949323,0.94750656167979,0.6873508353221957,0.7157894736842105,0.7592137592137592,1.0,0.0
g0_R2_R3_R4_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R4']",['R7'],5506,1993,5506,hard_voting,voting,,0.817167148540932,0.771458935676165,0.7008149010477299,0.7008149010477299,0.8163572503763171,0.966321243523316,0.7034313725490197,0.7008149010477299,0.7152682255845942,1.0,-0.004804977439059166
g0_R2_R3_R4_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R4']",['R7'],5506,1993,5506,soft_voting_equal,voting,,0.8185859178150231,0.7732323972687789,0.7062146892655368,0.7062146892655368,0.8183642749623683,0.967741935483871,0.706766917293233,0.7122060470324748,0.7062146892655368,1.0,-0.003386208164968041
g0_R2_R3_R4_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R4']",['R7'],5506,1993,5506,soft_voting_calibrated,voting,,0.8245867664508427,0.7807334580635534,0.7076167076167076,0.7076167076167076,0.823883592574009,0.9649805447470817,0.7076167076167076,0.7220902612826603,0.7282463186077643,1.0,0.0026146404708515814
g0_R2_R3_R5_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R5']",['R4'],5469,1853,5469,rf,base_model,,0.6972893016537488,0.621611627067186,0.20047732696897375,0.20047732696897375,0.7301672962763087,0.9258241758241759,0.556640625,0.20047732696897375,0.8035043804755945,1.0,-0.009410197723376923
g0_R2_R3_R5_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R5']",['R4'],5469,1853,5469,xgboost,base_model,,0.7060909217774151,0.6326136522217688,0.16990291262135923,0.16990291262135923,0.749055585536967,0.9477911646586346,0.5746652935118435,0.16990291262135923,0.8380952380952381,1.0,-0.000608577599710669
g0_R2_R3_R5_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R5']",['R4'],5469,1853,5469,lightgbm,base_model,,0.7066994993771257,0.6333743742214072,0.16666666666666666,0.16666666666666666,0.749055585536967,0.9531459170013387,0.573208722741433,0.16666666666666666,0.8404761904761905,1.0,0.0
g0_R2_R3_R5_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R5']",['R4'],5469,1853,5469,stacking,stacking,,0.47461343317046917,0.3432667914630865,0.049850448654037885,0.049850448654037885,0.45763626551538045,0.941970310391363,0.12564102564102564,0.2556053811659193,0.049850448654037885,1.0,-0.23208606620665656
g0_R2_R3_R5_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R5']",['R4'],5469,1853,5469,best_base_posthoc,reference,lightgbm,0.7066994993771257,0.6333743742214072,0.16666666666666666,0.16666666666666666,0.749055585536967,0.9531459170013387,0.573208722741433,0.16666666666666666,0.8404761904761905,1.0,0.0
g0_R2_R3_R5_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R5']",['R4'],5469,1853,5469,hard_voting,voting,,0.707381552352788,0.634226940440985,0.17349397590361446,0.17349397590361446,0.749055585536967,0.9489247311827957,0.5737704918032787,0.17349397590361446,0.8407185628742515,1.0,0.0006820529756622618
g0_R2_R3_R5_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R5']",['R4'],5469,1853,5469,soft_voting_equal,voting,,0.7067139261295678,0.6333924076619598,0.17266187050359713,0.17266187050359713,0.7479762547220723,0.9489247311827957,0.5702564102564103,0.17266187050359713,0.841726618705036,1.0,1.4426752442120439e-05
g0_R2_R3_R5_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R5']",['R4'],5469,1853,5469,soft_voting_calibrated,voting,,0.7100151021543868,0.6375188776929834,0.18225419664268586,0.18225419664268586,0.7501349163518618,0.9460916442048517,0.5780933062880325,0.18225419664268586,0.8436363636363636,1.0,0.003315602777261062
g0_R2_R3_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R5']",['R6'],5469,1988,5469,rf,base_model,,0.5750811606983018,0.4688514508728773,0.02493765586034913,0.02493765586034913,0.6242454728370221,0.6610738255033557,0.5267558528428093,0.02493765586034913,0.6626384692849949,1.0,-0.08972773777005949
g0_R2_R3_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R5']",['R6'],5469,1988,5469,xgboost,base_model,,0.6539842969749964,0.5674803712187455,0.17471264367816092,0.17471264367816092,0.6916498993963782,0.8725761772853186,0.5594563986409966,0.17471264367816092,0.6631762652705061,1.0,-0.01082460149336495
g0_R2_R3_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R5']",['R6'],5469,1988,5469,lightgbm,base_model,,0.6648088984683613,0.5810111230854517,0.34439834024896265,0.34439834024896265,0.68158953722334,0.7927382753403933,0.5300113250283126,0.34439834024896265,0.656896551724138,1.0,0.0
g0_R2_R3_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R5']",['R6'],5469,1988,5469,stacking,stacking,,0.46474080588278266,0.33092600735347827,0.08535402521823472,0.08535402521823472,0.4386317907444668,0.8359941944847605,0.1925343811394892,0.20982142857142858,0.08535402521823472,1.0,-0.20006809258557867
g0_R2_R3_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R5']",['R6'],5469,1988,5469,best_base_posthoc,reference,lightgbm,0.6648088984683613,0.5810111230854517,0.34439834024896265,0.34439834024896265,0.68158953722334,0.7927382753403933,0.5300113250283126,0.34439834024896265,0.656896551724138,1.0,0.0
g0_R2_R3_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R5']",['R6'],5469,1988,5469,hard_voting,voting,,0.6521614743598964,0.5652018429498704,0.2076749435665914,0.2076749435665914,0.6846076458752515,0.8316251830161054,0.5460455037919827,0.2076749435665914,0.6754617414248021,1.0,-0.012647424108464977
g0_R2_R3_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R5']",['R6'],5469,1988,5469,soft_voting_equal,voting,,0.6684926656343252,0.5856158320429065,0.27705627705627706,0.27705627705627706,0.6941649899396378,0.8304093567251462,0.5583982202447163,0.27705627705627706,0.6765994741454864,1.0,0.0036837671659638582
g0_R2_R3_R5_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R5']",['R6'],5469,1988,5469,soft_voting_calibrated,voting,,0.6372598347165364,0.5465747933956704,0.09592326139088729,0.09592326139088729,0.6830985915492958,0.8367346938775511,0.555667001003009,0.09592326139088729,0.6979742173112339,1.0,-0.027549063751824976
g0_R2_R3_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R5']",['R7'],5469,1993,5469,rf,base_model,,0.617621595139765,0.5220269939247062,0.05405405405405406,0.05405405405405406,0.6638233818364275,0.7464566929133858,0.5518341307814992,0.05405405405405406,0.7357630979498861,1.0,-0.05689442013431867
g0_R2_R3_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R5']",['R7'],5469,1993,5469,xgboost,base_model,,0.6720028619758585,0.590003577469823,0.06388206388206388,0.06388206388206388,0.7270446562970396,0.9186991869918699,0.6097122302158273,0.06388206388206388,0.7677208287895311,1.0,-0.0025131532982252125
g0_R2_R3_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R5']",['R7'],5469,1993,5469,lightgbm,base_model,,0.6745160152740837,0.5931450190926046,0.10096153846153846,0.10096153846153846,0.7245358755644756,0.8959778085991679,0.6130198915009042,0.10096153846153846,0.7626208378088077,1.0,0.0
g0_R2_R3_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R5']",['R7'],5469,1993,5469,stacking,stacking,,0.45480975286319403,0.31851219107899253,0.09238451935081149,0.09238451935081149,0.44957350727546413,0.8913649025069638,0.09238451935081149,0.11320754716981132,0.17709179528838342,1.0,-0.21970626241088964
g0_R2_R3_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R5']",['R7'],5469,1993,5469,best_base_posthoc,reference,lightgbm,0.6745160152740837,0.5931450190926046,0.10096153846153846,0.10096153846153846,0.7245358755644756,0.8959778085991679,0.6130198915009042,0.10096153846153846,0.7626208378088077,1.0,0.0
g0_R2_R3_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R5']",['R7'],5469,1993,5469,hard_voting,voting,,0.6708584529107529,0.5885730661384411,0.06862745098039216,0.06862745098039216,0.7245358755644756,0.8975069252077562,0.6083112290008842,0.06862745098039216,0.7798466593647316,1.0,-0.003657562363330813
g0_R2_R3_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R5']",['R7'],5469,1993,5469,soft_voting_equal,voting,,0.676533717625109,0.5956671470313863,0.09200968523002422,0.09200968523002422,0.7280481685900653,0.9005524861878453,0.6122082585278277,0.09200968523002422,0.7778981581798483,1.0,0.0020177023510253855
g0_R2_R3_R5_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R5']",['R7'],5469,1993,5469,soft_voting_calibrated,voting,,0.6710774213112658,0.5888467766390822,0.07317073170731707,0.07317073170731707,0.7230306071249373,0.8990318118948825,0.6036745406824147,0.07317073170731707,0.779510022271715,1.0,-0.0034385939628178708
g0_R2_R3_R6_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R6']",['R4'],5641,1853,5641,rf,base_model,,0.8161061115207913,0.7701326394009891,0.6493955094991365,0.6493955094991365,0.8186724230976794,0.9603174603174603,0.6635730858468677,0.6493955094991365,0.8072445019404916,1.0,-0.01926691171447581
g0_R2_R3_R6_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R6']",['R4'],5641,1853,5641,xgboost,base_model,,0.8264156908822422,0.7830196136028027,0.6401384083044983,0.6401384083044983,0.8327037236913114,0.9791666666666666,0.6633906633906634,0.6401384083044983,0.8493827160493828,1.0,-0.008957332353024872
g0_R2_R3_R6_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R6']",['R4'],5641,1853,5641,lightgbm,base_model,,0.8353730232352671,0.7942162790440838,0.6463620981387479,0.6463620981387479,0.8413383702104695,0.9896373056994818,0.6797546012269938,0.6463620981387479,0.8611111111111112,1.0,0.0
g0_R2_R3_R6_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R6']",['R4'],5641,1853,5641,stacking,stacking,,0.7740087744464488,0.7175109680580609,0.569620253164557,0.569620253164557,0.7749595250944414,0.9818181818181818,0.569620253164557,0.7231638418079096,0.5954415954415955,1.0,-0.0613642487888183
g0_R2_R3_R6_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R6']",['R4'],5641,1853,5641,best_base_posthoc,reference,lightgbm,0.8353730232352671,0.7942162790440838,0.6463620981387479,0.6463620981387479,0.8413383702104695,0.9896373056994818,0.6797546012269938,0.6463620981387479,0.8611111111111112,1.0,0.0
g0_R2_R3_R6_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R6']",['R4'],5641,1853,5641,hard_voting,voting,,0.8351926588030676,0.7939908235038344,0.6575809199318569,0.6575809199318569,0.8407987048030221,0.9844155844155844,0.6789667896678967,0.6575809199318569,0.855,1.0,-0.00018036443219948683
g0_R2_R3_R6_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R6']",['R4'],5641,1853,5641,soft_voting_equal,voting,,0.8378429419149246,0.7973036773936558,0.6598290598290598,0.6598290598290598,0.843497031840259,0.9857328145265889,0.6854345165238678,0.6598290598290598,0.8582183186951067,1.0,0.0024699186796575123
g0_R2_R3_R6_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R6']",['R4'],5641,1853,5641,soft_voting_calibrated,voting,,0.8394614932949056,0.799326866618632,0.6655231560891939,0.6655231560891939,0.8445763626551538,0.9830949284785435,0.694074969770254,0.6655231560891939,0.854614412136536,1.0,0.004088470059638527
g0_R2_R3_R6_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R6']",['R5'],5641,1816,5641,rf,base_model,,0.6980702348606684,0.6225877935758356,0.293015332197615,0.293015332197615,0.7092511013215859,0.8531684698608965,0.293015332197615,0.6920492721164614,0.6521181001283697,1.0,0.0
g0_R2_R3_R6_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R6']",['R5'],5641,1816,5641,xgboost,base_model,,0.6598048733573105,0.5747560916966382,0.0946969696969697,0.0946969696969697,0.6877753303964758,0.9098966026587888,0.0946969696969697,0.6818181818181818,0.6126126126126126,1.0,-0.03826536150335791
g0_R2_R3_R6_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R6']",['R5'],5641,1816,5641,lightgbm,base_model,,0.6530059387942679,0.5662574234928349,0.10351201478743069,0.10351201478743069,0.676762114537445,0.8844984802431611,0.10351201478743069,0.6732456140350878,0.6037735849056604,1.0,-0.0450642960664005
g0_R2_R3_R6_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R6']",['R5'],5641,1816,5641,stacking,stacking,,0.7380145320700703,0.6725181650875879,0.45933014354066987,0.45933014354066987,0.7439427312775331,0.896551724137931,0.45933014354066987,0.7162303664921466,0.6179604261796042,1.0,0.03994429720940185
g0_R2_R3_R6_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R6']",['R5'],5641,1816,5641,best_base_posthoc,reference,rf,0.6980702348606684,0.6225877935758356,0.293015332197615,0.293015332197615,0.7092511013215859,0.8531684698608965,0.293015332197615,0.6920492721164614,0.6521181001283697,1.0,0.0
g0_R2_R3_R6_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R6']",['R5'],5641,1816,5641,hard_voting,voting,,0.6627215143496393,0.5784018929370491,0.12244897959183673,0.12244897959183673,0.6866740088105727,0.8995502248875562,0.12244897959183673,0.6775956284153005,0.6140127388535032,1.0,-0.03534872051102911
g0_R2_R3_R6_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R6']",['R5'],5641,1816,5641,soft_voting_equal,voting,,0.6580836959776045,0.5726046199720056,0.10820895522388059,0.10820895522388059,0.6828193832599119,0.8962406015037594,0.10820895522388059,0.6717557251908397,0.6142131979695431,1.0,-0.039986538883063916
g0_R2_R3_R6_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R6']",['R5'],5641,1816,5641,soft_voting_calibrated,voting,,0.6805030053079337,0.6006287566349171,0.17486338797814208,0.17486338797814208,0.7015418502202643,0.9011976047904192,0.17486338797814208,0.6923076923076923,0.6341463414634146,1.0,-0.01756722955273471
g0_R2_R3_R6_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R6']",['R7'],5641,1993,5641,rf,base_model,,0.8331060188718364,0.7913825235897954,0.6940639269406392,0.6940639269406392,0.8344204716507777,0.9692307692307692,0.7152317880794702,0.6940639269406392,0.7870036101083032,1.0,-0.02938487170665882
g0_R2_R3_R6_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R6']",['R7'],5641,1993,5641,xgboost,base_model,,0.8607166921404563,0.8258958651755703,0.7129909365558912,0.7129909365558912,0.8635223281485198,0.9781771501925546,0.7792792792792793,0.7129909365558912,0.8331360946745562,1.0,-0.001774198438038943
g0_R2_R3_R6_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R6']",['R7'],5641,1993,5641,lightgbm,base_model,,0.8624908905784953,0.828113613223119,0.723781388478582,0.723781388478582,0.8650275965880582,0.9860583016476553,0.7802071346375143,0.723781388478582,0.8224076281287247,1.0,0.0
g0_R2_R3_R6_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R6']",['R7'],5641,1993,5641,stacking,stacking,,0.7121324921415534,0.6401656151769417,0.3444592790387183,0.3444592790387183,0.7170095333667837,0.9782330345710627,0.3444592790387183,0.6494066882416397,0.5885634588563459,1.0,-0.15035839843694188
g0_R2_R3_R6_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R6']",['R7'],5641,1993,5641,best_base_posthoc,reference,lightgbm,0.8624908905784953,0.828113613223119,0.723781388478582,0.723781388478582,0.8650275965880582,0.9860583016476553,0.7802071346375143,0.723781388478582,0.8224076281287247,1.0,0.0
g0_R2_R3_R6_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R6']",['R7'],5641,1993,5641,hard_voting,voting,,0.8599413281250149,0.8249266601562686,0.7110438729198184,0.7110438729198184,0.863020572002007,0.9821882951653944,0.7779030439684329,0.7110438729198184,0.8285714285714286,1.0,-0.0025495624534803696
g0_R2_R3_R6_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R6']",['R7'],5641,1993,5641,soft_voting_equal,voting,,0.8610676416251681,0.8263345520314601,0.7117117117117117,0.7117117117117117,0.8640240842950326,0.9859872611464968,0.7786606129398411,0.7117117117117117,0.828978622327791,1.0,-0.0014232489533271275
g0_R2_R3_R6_to_R7,fixed_split,ood,fixed,3,R7,"['R2', 'R3', 'R6']",['R7'],5641,1993,5641,soft_voting_calibrated,voting,,0.8579005184645163,0.8223756480806454,0.703030303030303,0.703030303030303,0.8610135474159558,0.9820971867007673,0.7744107744107744,0.703030303030303,0.8299643281807372,1.0,-0.004590372113978947
g0_R2_R3_R7_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R7']",['R4'],5646,1853,5646,rf,base_model,,0.8278215102098271,0.7847768877622838,0.6666666666666666,0.6666666666666666,0.832164058283864,0.9805950840879689,0.6852300242130751,0.6666666666666666,0.806615776081425,1.0,-7.375657398445146e-05
g0_R2_R3_R7_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R7']",['R4'],5646,1853,5646,xgboost,base_model,,0.8224689560366724,0.7780861950458403,0.621160409556314,0.621160409556314,0.8300053966540745,0.9845360824742269,0.6441947565543071,0.621160409556314,0.862453531598513,1.0,-0.005426310747139174
g0_R2_R3_R7_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R7']",['R4'],5646,1853,5646,lightgbm,base_model,,0.8278952667838115,0.7848690834797645,0.6420168067226891,0.6420168067226891,0.8343227199136536,0.9858429858429858,0.6466165413533834,0.6420168067226891,0.865,1.0,0.0
g0_R2_R3_R7_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R7']",['R4'],5646,1853,5646,stacking,stacking,,0.8026243979170447,0.7532804973963059,0.6023468057366362,0.6023468057366362,0.8041014570966001,0.9884467265725289,0.6023468057366362,0.724087591240876,0.6982408660351827,1.0,-0.025270868866766882
g0_R2_R3_R7_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R7']",['R4'],5646,1853,5646,best_base_posthoc,reference,lightgbm,0.8278952667838115,0.7848690834797645,0.6420168067226891,0.6420168067226891,0.8343227199136536,0.9858429858429858,0.6466165413533834,0.6420168067226891,0.865,1.0,0.0
g0_R2_R3_R7_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R7']",['R4'],5646,1853,5646,hard_voting,voting,,0.8290147181654106,0.7862683977067633,0.6441821247892074,0.6441821247892074,0.8354020507285483,0.9858064516129033,0.6533166458072591,0.6441821247892074,0.8617683686176837,1.0,0.0011194513815990792
g0_R2_R3_R7_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R7']",['R4'],5646,1853,5646,soft_voting_equal,voting,,0.8300662938340381,0.7875828672925476,0.6441821247892074,0.6441821247892074,0.8364813815434431,0.9858064516129033,0.6575,0.6441821247892074,0.8628428927680798,1.0,0.002171027050226537
g0_R2_R3_R7_to_R4,fixed_split,ood,fixed,3,R4,"['R2', 'R3', 'R7']",['R4'],5646,1853,5646,soft_voting_calibrated,voting,,0.833069023216251,0.7913362790203137,0.6588235294117647,0.6588235294117647,0.8386400431732326,0.9858064516129033,0.6650062266500623,0.6588235294117647,0.8557089084065245,1.0,0.005173756432439447
g0_R2_R3_R7_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R7']",['R5'],5646,1816,5646,rf,base_model,,0.7084339581405116,0.6355424476756395,0.3079584775086505,0.3079584775086505,0.7202643171806168,0.8689024390243902,0.3079584775086505,0.6874304783092324,0.6778783958602846,1.0,0.0
g0_R2_R3_R7_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R7']",['R5'],5646,1816,5646,xgboost,base_model,,0.6526908580598761,0.5658635725748452,0.09454545454545454,0.09454545454545454,0.6762114537444934,0.8994082840236687,0.09454545454545454,0.656554712892741,0.6129458388375165,1.0,-0.05574310008063543
g0_R2_R3_R7_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R7']",['R5'],5646,1816,5646,lightgbm,base_model,,0.6555792466724631,0.569474058340579,0.20722135007849293,0.20722135007849293,0.663546255506608,0.8702290076335878,0.20722135007849293,0.6909090909090909,0.5095367847411444,1.0,-0.05285471146804843
g0_R2_R3_R7_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R7']",['R5'],5646,1816,5646,stacking,stacking,,0.7347540511052275,0.6684425638815344,0.3957597173144876,0.3957597173144876,0.7466960352422908,0.9085545722713865,0.3957597173144876,0.73224043715847,0.6372155287817939,1.0,0.026320092964715935
g0_R2_R3_R7_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R7']",['R5'],5646,1816,5646,best_base_posthoc,reference,rf,0.7084339581405116,0.6355424476756395,0.3079584775086505,0.3079584775086505,0.7202643171806168,0.8689024390243902,0.3079584775086505,0.6874304783092324,0.6778783958602846,1.0,0.0
g0_R2_R3_R7_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R7']",['R5'],5646,1816,5646,hard_voting,voting,,0.6831025848761574,0.6038782310951967,0.22483221476510068,0.22483221476510068,0.6960352422907489,0.8971684053651267,0.22483221476510068,0.6868008948545862,0.6067114093959731,1.0,-0.025331373264354196
g0_R2_R3_R7_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R7']",['R5'],5646,1816,5646,soft_voting_equal,voting,,0.674011657701729,0.5925145721271613,0.2040133779264214,0.2040133779264214,0.6872246696035242,0.8955223880597015,0.2040133779264214,0.6891891891891891,0.5813333333333334,1.0,-0.03442230043878258
g0_R2_R3_R7_to_R5,fixed_split,ood,fixed,3,R5,"['R2', 'R3', 'R7']",['R5'],5646,1816,5646,soft_voting_calibrated,voting,,0.6855392071581774,0.6069240089477217,0.21107266435986158,0.21107266435986158,0.7015418502202643,0.9023668639053254,0.21107266435986158,0.6874304783092324,0.6268260292164675,1.0,-0.022894750982334178
g0_R2_R3_R7_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R7']",['R6'],5646,1988,5646,rf,base_model,,0.7699473908448551,0.7124342385560688,0.6211901306240929,0.6211901306240929,0.7681086519114688,0.8867667121418826,0.6412395709177592,0.6211901306240929,0.7005405405405405,1.0,-0.04692396508539398
g0_R2_R3_R7_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R7']",['R6'],5646,1988,5646,xgboost,base_model,,0.8168713559302491,0.7710891949128114,0.6893840104849279,0.6893840104849279,0.8153923541247485,0.9194805194805195,0.7012987012987013,0.6893840104849279,0.7741935483870968,1.0,0.0
g0_R2_R3_R7_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R7']",['R6'],5646,1988,5646,lightgbm,base_model,,0.7937954943624256,0.742244367953032,0.6713124274099884,0.6713124274099884,0.789738430583501,0.8907103825136612,0.6713124274099884,0.6878824969400245,0.7190721649484536,1.0,-0.023075861567823486
g0_R2_R3_R7_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R7']",['R6'],5646,1988,5646,stacking,stacking,,0.7248664928736577,0.6560831160920721,0.42212518195050946,0.42212518195050946,0.7298792756539235,0.9230769230769231,0.42212518195050946,0.679372197309417,0.599758162031439,1.0,-0.09200486305659139
g0_R2_R3_R7_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R7']",['R6'],5646,1988,5646,best_base_posthoc,reference,xgboost,0.8168713559302491,0.7710891949128114,0.6893840104849279,0.6893840104849279,0.8153923541247485,0.9194805194805195,0.7012987012987013,0.6893840104849279,0.7741935483870968,1.0,0.0
g0_R2_R3_R7_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R7']",['R6'],5646,1988,5646,hard_voting,voting,,0.8085282028376557,0.7606602535470698,0.6869871043376319,0.6869871043376319,0.8058350100603622,0.910547396528705,0.6869871043376319,0.6874189364461738,0.7576875768757687,1.0,-0.00834315309259337
g0_R2_R3_R7_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R7']",['R6'],5646,1988,5646,soft_voting_equal,voting,,0.807742185714139,0.7596777321426738,0.6852085967130215,0.6852085967130215,0.8048289738430584,0.912,0.6886792452830188,0.6852085967130215,0.7528230865746549,1.0,-0.009129170216110039
g0_R2_R3_R7_to_R6,fixed_split,ood,fixed,3,R6,"['R2', 'R3', 'R7']",['R6'],5646,1988,5646,soft_voting_calibrated,voting,,0.8086985384655796,0.7608731730819744,0.6824085005903188,0.6824085005903188,0.8063380281690141,0.9148936170212766,0.6824085005903188,0.6895640686922061,0.7566265060240964,1.0,-0.008172817464669468
g0_R2_R3_to_R4,fixed_split,ood,fixed,2,R4,"['R2', 'R3']",['R4'],3653,1853,3653,rf,base_model,,0.6592117370350504,0.574014671293813,0.046632124352331605,0.046632124352331605,0.7069616837560713,0.9228650137741047,0.5403899721448467,0.046632124352331605,0.7861715749039693,1.0,-0.006968179663339069
g0_R2_R3_to_R4,fixed_split,ood,fixed,2,R4,"['R2', 'R3']",['R4'],3653,1853,3653,xgboost,base_model,,0.6618770405744276,0.5773463007180346,0.04568527918781726,0.04568527918781726,0.712358337830545,0.9394347240915208,0.5262116716122651,0.04568527918781726,0.7980535279805353,1.0,-0.004302876123961852
g0_R2_R3_to_R4,fixed_split,ood,fixed,2,R4,"['R2', 'R3']",['R4'],3653,1853,3653,lightgbm,base_model,,0.6661799166983895,0.5827248958729869,0.055,0.055,0.7155963302752294,0.9378378378378378,0.5449160908193484,0.055,0.7931456548347613,1.0,0.0
g0_R2_R3_to_R4,fixed_split,ood,fixed,2,R4,"['R2', 'R3']",['R4'],3653,1853,3653,stacking,stacking,,0.4406293692733776,0.30078671159172193,0.045,0.045,0.441446303291959,0.9320652173913043,0.17454545454545456,0.045,0.05153617443012884,1.0,-0.2255505474250119
g0_R2_R3_to_R4,fixed_split,ood,fixed,2,R4,"['R2', 'R3']",['R4'],3653,1853,3653,best_base_posthoc,reference,lightgbm,0.6661799166983895,0.5827248958729869,0.055,0.055,0.7155963302752294,0.9378378378378378,0.5449160908193484,0.055,0.7931456548347613,1.0,0.0
