replicate,r2_M0,r2_M1,r2_M0_sub,r2_M2,dr2_M1_vs_M0,dr2_M2_vs_M0sub,beta_M1_d_recall_Camera,beta_M1_d_recall_Light_T1,beta_M1_d_recall_Light_XM,beta_M1_d_recall_Sensor,beta_M1_d_recall_Socket,beta_M1_d_recall_l2,beta_M1_d_recall_max,beta_M1_cpd_y,beta_M2_d_recall_Camera,beta_M2_d_recall_Light_T1,beta_M2_d_recall_Light_XM,beta_M2_d_recall_Sensor,beta_M2_d_recall_Socket,beta_M2_d_recall_l2,beta_M2_d_recall_max,beta_M2_cpd_dir_strict
11,0.13669727313369318,0.13742820014900947,0.7934012868448936,0.8478801449118172,0.0007309270153162961,0.05447885806692354,-0.2614327861853542,-0.007273941621755656,-0.199601160856124,0.12193266741894977,-0.07983880414172051,1.133085867207,-0.5920411480528603,-0.08375495123174277,-0.05513971882014568,-0.929789339849205,-0.7503442413901625,-0.3939540233396736,-9.992007221626409e-16,0.2070941741148783,1.4365251010501254,-0.35675472233200234
12,0.10784841621391461,0.11975075112820266,0.861880287407284,0.8637693217570643,0.011902334914288049,0.001889034349780383,-0.21121849336966492,-0.085698331357354,-0.1212507917272081,0.13220003461731084,-0.10896197927707162,1.07656158884871,-0.4623981857664374,-0.2898306719726486,0.007789213242153981,-0.8762965510715508,-0.8887808592125563,-0.3773711765509179,-4.440892098500626e-16,0.3025927750075496,1.5918321483682794,-0.15185405952079184
13,0.197012101149729,0.19740333078422267,0.716420509802367,0.7888908168943596,0.00039122963449367276,0.07247030709199254,-0.2283850138681608,0.0861800052726176,-0.3350770998857757,0.11752099081973914,-0.06594599828605265,1.1396265304823925,-0.660522847781761,0.07376232768151197,0.3495977687680418,-1.3048834459008802,-1.4253124743872394,0.03787653231717754,-2.220446049250313e-15,0.05920812477415416,1.0779684997745476,-0.3605951700057258
14,0.20468794249016586,0.20658861182972155,0.5772960740045656,0.6923067565123279,0.0019006693395556828,0.11501068250776225,-0.17178682464931017,0.06810018017440686,-0.2872376953356249,0.13794510629652307,0.08144789331955678,1.1317682835476242,-0.4525765893795026,-0.15872862784637268,-0.624503243540304,-1.3633313634648347,-1.377960860997699,0.11174372572363078,1.2212453270876722e-15,0.6126857200237091,1.1258869959583462,-0.7215465221740704
15,0.16973300265907343,0.1706682030225628,0.7494181668954791,0.8344959589544888,0.0009352003634893746,0.08507779205900967,-0.34666633606294306,-0.09076534441109185,-0.21259308798094292,0.10488845503551614,0.07792734834954865,1.2414699299525378,-0.6473576367409528,0.10276002871872011,-0.057689746469607894,-1.0934937730356156,-0.7218442930837895,-0.4102875669927659,8.881784197001252e-16,0.17442078677641182,1.582261209842076,-0.3863363602277985
16,0.1506801053839879,0.16335320649875884,0.6016348189311094,0.7030446793247977,0.012673101114770935,0.10140986039368838,-0.23782727154993177,0.0646826145288944,-0.12593259583827277,0.07514483573524844,0.05445068751189017,1.0059055529459497,-0.2575575275788172,-0.32380451887377637,-0.5813148480897592,-1.096451514032932,-1.313988502180944,0.07201682351185139,-6.869504964868156e-16,0.6856294235242251,0.9317296003083863,-0.6859555060132035
17,0.2910753729359997,0.2910964492471614,0.841881283029387,0.8565093674541557,2.1076311161660755e-05,0.014628084424768706,0.03999958486258154,0.04576563993606535,-0.5179998141068998,0.19105500644478773,0.0811128225779994,1.0962574730574586,-0.5704425030414297,0.024237287340003466,-0.05112589961712374,-2.047233246010809,-1.7060978960034634,0.2514103750844983,2.220446049250313e-16,0.4814117591512873,1.0990193115725502,-0.6449271115788135
18,0.11372956887747132,0.11420674893670157,0.5433182656396696,0.6940380025299504,0.0004771800592302533,0.15071973689028084,-0.3491494293064712,-0.1269475129326515,-0.25916947991861716,0.024419731361353725,-0.08605553325648224,1.2742156790507417,-0.5775744055786204,-0.06985592647408806,-0.9035772732594918,-1.5571630175034223,-1.8581878141415458,0.3712179975349992,-2.6922908347160046e-15,0.8973364615319386,0.9623387511712772,-0.8984957722749417
19,0.1683689914480957,0.27865496677133117,0.7021842909059217,0.7311266054172894,0.11028597532323547,0.02894231451136764,-0.2036203360762603,0.01712677195632316,-0.11527505274893896,0.23387043499706076,-0.11233397268325448,1.3856830034996708,-0.5375071719388326,-0.756974527221917,-0.5212014056846962,-0.9348476690745857,-0.9112800090360181,-0.12963873847344617,-2.0261570199409107e-15,0.5851685988955296,0.36072735193721417,-0.6495024457673336
20,0.14938919797984596,0.14949703860732544,0.6537824845969437,0.675183156183515,0.00010784062747948298,0.02140067158657133,-0.3175442688441846,0.07958837499980026,-0.21960165295247636,0.1253886504214428,-0.1842184431206855,1.2979813792220343,-0.8568658669041276,-0.03378773364665451,0.5299284632453014,-1.2555219006256564,-1.8112753500484757,0.21144783673616432,-2.3592239273284576e-16,0.16454274950411607,0.6695682374308646,-0.19899798752911924
21,0.1797790958160035,0.22689291369086084,0.6595304968730415,0.668190286429271,0.047113817874857356,0.00865978955622948,-0.11516186288622801,0.059692313018321355,-0.26705817130860643,0.3187407313323867,-0.033093637768716114,1.6194608496654046,-0.8543054968861812,-0.6043961070928974,0.2843217287210021,-1.9665541026849456,-2.508753827274427,0.37639273932995887,2.220446049250313e-16,0.26193439848822475,0.7452626911254655,-0.3124270870454947
22,0.1549241302886114,0.1950275489461376,0.515391694286319,0.6749768149868367,0.0401034186575262,0.15958512070051767,-0.20040877217359976,0.08925912497117613,-0.14335241332271556,0.1727176124169711,-0.04087025048233739,1.3178506198202187,-0.5563050519585063,-0.5322252219392666,-0.6479969574925486,-1.2117293328956447,-1.3244189687695669,0.09958986453162735,-1.1102230246251565e-16,0.7207379569744918,0.5845736167821726,-0.751051403873137
23,0.1292935960079361,0.15331051368233528,0.8456446377878724,0.8868881622189903,0.024016917674399174,0.041243524431117895,-0.1635887373891678,-0.21279949918247645,-0.034944968343096044,0.18685073244755782,-0.027070270873658833,1.4940104894517032,-0.7851390194152228,-0.42584319146502125,0.17563137341671514,-0.7104114967980941,-0.2637707613174143,-0.612447917668452,-4.996003610813204e-16,0.06200532908336939,1.2062121422655248,-0.32944412722811556
24,0.2634608727505596,0.2729140631810504,0.7299252381389754,0.8424014749255444,0.009453190430490754,0.11247623678656904,-0.18587515801082427,0.13537665092177464,-0.2989865775524129,0.1903663540617871,0.06878810592755137,1.6049136667638164,-0.8009499254931957,-0.33647966641117477,-0.018192975665993316,-0.8197870056747238,-0.475025476009002,-0.5190061153628085,1.3877787807814457e-16,0.15430274492444884,1.3120894025951682,-0.4449680325302674
25,0.13647433451366708,0.16189706690134276,0.6310758610802767,0.7263112082928749,0.025422732387675673,0.09523534721259819,-0.30013441233146154,0.030843440668798183,-0.01853096506421148,0.07975045276544279,0.018338314408720746,1.5117978627776387,-0.6481212252467348,-0.4648086832633478,-0.3321743713472579,-0.9539892207034659,-0.5863839656819215,-0.3778184356446267,7.771561172376096e-16,0.09816899193585538,1.2750257547663129,-0.42983363113727147
26,0.23390341216864918,0.2621383866534629,0.6274148876457962,0.687778873437713,0.028234974484813713,0.06036398579191682,-0.08790167976364055,0.18416873872513834,-0.2916708943358623,0.3129773910876175,0.024783136040362863,1.7610452484467727,-0.9980693980634663,-0.5456504788745695,0.49147467161014396,-1.6414433542170843,-2.090229851306224,0.15522410656509417,1.76143821750685e-14,0.009498696795746109,1.086716047527572,-0.3245220286141989
27,0.13075828325624583,0.14690507965429023,0.8738875048280639,0.8775435641354904,0.016146796398044394,0.003656059307426518,-0.27639761924481465,-0.39809234873844757,-0.17973549301605007,0.0670720495505289,0.009874452196196398,1.7697856660307771,-0.8067271341406148,-0.350448786490787,-0.06567586012406207,-0.9489724607703827,-1.100237104597716,-0.2865864231203652,-2.3314683517128287e-15,0.3077557423812131,1.681879511147993,-0.22063206117992826
28,0.19543367160983383,0.19571071031395126,0.9561458770879887,0.9976887738433818,0.00027703870411743825,0.04154289675539313,-0.04188079968539876,-0.01873256138059275,-0.41146523678206737,0.05566990095994665,-0.19619664041951274,0.850968883414057,-0.35924049826414034,-0.060152291512376124,-3.3700532912315984,-2.0388081401323905,-2.31417107801659,1.426019204597413,5.0737192225369654e-14,-0.831097531873167,3.9735074223969384,-2.9498661322001327
29,0.1970121011497289,0.1974033307842229,0.7164205098023668,0.7888908168943596,0.00039122963449400583,0.07247030709199276,-0.22838501386816112,0.08618000527261777,-0.3350770998857756,0.11752099081973934,-0.06594599828605235,1.1396265304823927,-0.6605228477817616,0.07376232768151236,0.34959776876804305,-1.3048834459008802,-1.4253124743872416,0.0378765323171799,-1.3322676295501878e-15,0.05920812477415449,1.077968499774546,-0.3605951700057253
30,0.1573171655763712,0.1589398379900846,0.8627924508296883,0.9275087759317246,0.0016226724137133886,0.0647163251020364,-0.19747738995653613,-0.02124473933271867,-0.30311610178268455,0.06955652449822292,-0.1973788516042917,0.978182760358275,-0.6468605582592782,0.13794364753284388,0.19093667217453741,-0.6919512435225227,-0.7079376035277885,-0.24329965299496528,-3.0531133177191805e-16,-0.0017921719054209868,0.9327214268599734,-0.3838281736388955
31,0.1025935734765735,0.1258590678931476,0.6202020295952163,0.72669976234511,0.023265494416574106,0.10649773274989371,-0.2631609639416238,-0.004669808592264929,-0.06780224754303382,0.08718980374570108,-0.0995967229901572,1.0766782589895811,-0.3804756639345074,-0.3874502354310453,-0.580216966275094,-1.0105404898561512,-1.3255144918960458,0.08698888760394474,-3.271688475692258e-15,0.7762294708205016,0.6894467189228864,-0.7441465374604075
32,0.1788514661146149,0.19173968178428646,0.7289993279189579,0.7754216057076592,0.012888215669671577,0.04642227778870123,-0.15188709022341185,0.041393326239539674,-0.1433248366516099,0.15049504088431054,-0.24100269287865927,1.341044093732589,-0.8292046148732577,-0.35208681417370136,0.40215254387826743,-0.6744341799104113,-1.1284866172679489,-0.07909774381976091,-6.106226635438361e-16,0.10243851500941421,0.553207256704144,-0.31699336363977176
33,0.17201918885020484,0.1817532896647197,0.8881015697329164,0.9701811475922231,0.009734100814514868,0.08207957785930664,-0.34351205829675,-0.06463208871212853,-0.34013933444316025,0.10062502389746127,-0.03411354105568615,1.0691532655329536,-0.6926354685751754,0.3647452208919313,0.29695096771434026,-0.7820954937417224,-0.81705292249273,-0.18700085375253298,-3.3306690738754696e-16,-0.07432761384047748,1.0251708830743547,-0.3833590788269028
34,0.18346456727320215,0.18408795408501188,0.8161210650589519,0.839111007610648,0.0006233868118097341,0.022989942551696174,-0.30254721402988044,-0.2041359653520573,-0.15188528532531906,0.06106319046063169,0.2330106913000284,1.2611033219413716,-0.4403664299447897,-0.07804878664537651,-0.10609481242344998,-1.1959072887950961,-1.052492484397253,-0.27147576480787544,-2.220446049250313e-16,0.3928129838208577,1.7994349453882668,-0.22704850723820297
35,0.17583487422923583,0.17637132662524235,0.879270599179651,0.8844558153600413,0.0005364523960065259,0.005185216180390251,-0.3543025648569448,-0.3111730245490465,-0.22259195774120094,-0.00870887698852836,0.24948193971085753,1.4223020361421146,-0.43387023447941353,-0.08092783578147644,-0.218372387263284,-1.212382286812089,-1.2340191775339844,-0.18073067794145004,2.3314683517128287e-15,0.36802610284022985,1.9343891032932579,-0.20396634239744998
36,0.1972452691449167,0.20784199817049864,0.8704946935507909,0.9774174000095481,0.010596729025581952,0.10692270645875723,-0.07690931597465558,0.026536122020092867,-0.21436167152647898,0.033895624032280955,-0.32241816123037526,1.20884378825162,-0.6681083354965187,-0.32922868522004417,-1.0190252343386104,-2.5251456446233735,-1.3308933559288303,0.6017654848373594,-3.597122599785507e-14,-0.26107844689237963,3.7462425604715994,-0.7409724200888075
37,0.19258053058300517,0.2000835432312127,0.5763752449023549,0.6844064556507318,0.007503012648207519,0.10803121074837685,-0.3034306811427552,-0.12124595185264306,-0.20577275199734824,-0.027633648095028128,0.20322801352311712,1.3583303685948573,-0.30297514260355435,-0.30020408255373365,-0.9205783613866128,-1.5548711656261809,-1.8602502355828117,0.340406303402362,5.551115123125783e-17,0.9463431676298846,1.1343375744889062,-0.7498808591208406
38,0.14698219497118292,0.15361792570217858,0.48696345659660634,0.6841446880419138,0.006635730730995659,0.19718123144530741,-0.2841166018420116,0.07498179982477338,-0.15847839098228605,0.11415090208150876,-0.06726969087371062,1.291935825462691,-0.633369638424283,-0.24541251908390038,-0.21337558895409964,-0.7647748203418744,-0.5706321543050406,-0.34381160341995565,-2.220446049250313e-16,0.1562043184912107,0.9693213663713482,-0.5144277115199258
39,0.1133196009448475,0.1292608535804457,0.4356041535157916,0.6425288550525059,0.015941252635598202,0.20692470153671427,-0.3596546179498533,-0.12464094749870108,-0.1646712657132135,0.07294735343709377,-0.20288396518431168,1.5375744091434833,-0.7936075011986766,-0.3492491997400337,-1.0547042088596725,-1.6744488808188485,-2.027001703102461,0.5325872132728282,0.0,1.1456068216370725,0.4703063735080634,-0.9382752283210671
40,0.24755211891508455,0.39735173857393236,0.7542779027773089,0.7953647898672309,0.1497996196588478,0.04108688708992203,-0.04437589639100814,-0.44775926653267906,-0.5467044592904603,0.49004043373185424,-0.18908946537294555,1.8775825503624546,-0.7627320216234211,-0.9571426062710331,-1.3926198175991304,-1.0003454828621716,-3.6853342185731206,2.8481306505766977,-4.385380947269368e-15,1.2100322105414838,-0.2949524732277072,-2.50439009246774
41,0.12515385634716358,0.12531233066503977,0.8666606971443214,0.8746972445952377,0.00015847431787618937,0.00803654745091631,-0.22367238618818708,-0.05935532465282492,-0.24982902697214224,0.11381094419536474,-0.07146321138879352,0.8631851708756041,-0.412777492424209,0.03994028904923755,-0.1164238003475031,-1.0024947001390114,-0.9912041226868992,-0.2862153192968166,1.1102230246251565e-15,0.28257732892779897,1.5823021366586358,-0.27863408308264964
42,0.14002464498064116,0.1770577346898048,0.6405747937315411,0.7372235330515358,0.037033089709163636,0.09664873931999463,-0.22107665678786928,0.10300068584879031,-0.06109178841752354,0.10177664635260998,-0.033214211830832126,0.9915912041837592,-0.25569895979723256,-0.4841411314835981,-0.4667723312338191,-0.8841581375891461,-1.0671023799034574,-0.05224949431758366,8.326672684688674e-16,0.6699774076450861,0.6665554735465872,-0.684065683907853
43,0.15764647967057954,0.20243045074765265,0.5607183016634794,0.6895352124689297,0.044783971077073104,0.12881691080545032,-0.2880148987442109,-0.09342162826435269,-0.04062776492967707,-0.06987183452514606,0.18786231810681275,1.365671315069516,-0.20906967530071843,-0.5597830722208633,-0.2738336923274608,-0.8204686005659841,-0.7109981730223273,-0.2184773852182696,-8.881784197001252e-16,0.218358568057046,1.1580656156861875,-0.4543355191301086
44,0.16519634648006565,0.1824587415427782,0.704419219119553,0.7071084401044521,0.017262395062712543,0.002689220984899099,-0.29014808462848196,0.11140642415205643,-0.06050416800887931,0.23426182129240902,-0.2611523743783344,1.632917616516696,-1.1568491754313506,-0.3843961833172005,2.4729296789972843,0.5541464738423689,-2.6692234519724334,1.0436728495344842,0.0,0.4758364999621745,-1.11436787963315,-0.07565176313255256
45,0.14599120746835104,0.16499865486505005,0.8173907683315127,0.8808193332802522,0.019007447396699018,0.0634285649487395,-0.15577383003395517,0.03053701140366946,-0.0988389854561332,0.16589922610006164,-0.17252637802752416,1.2559344921705045,-0.6775808688853742,-0.3994126413732655,0.10354577722363123,-0.5875828048145908,-0.17657638819396412,-0.6748527794233594,0.0,-0.041170404475394884,1.0580497780855405,-0.3900594617344443
46,0.13559905047302745,0.14167375471635602,0.8614041499193567,0.8679674944552427,0.006074704243328566,0.006563344535886029,-0.1589543134087113,-0.03872829524445345,-0.18822176485662856,0.14047527720739186,-0.174247583703471,0.9556079081079489,-0.4516135613003288,-0.22131286004815443,-0.05237201830064597,-0.8313706652910291,-0.8974055039181256,-0.3445559476734447,-5.551115123125783e-16,0.3012169393856692,1.368040387597039,-0.2645028561112282
47,0.1594948226467322,0.15952985439755585,0.7143437531195982,0.7700955754618197,3.503175082364418e-05,0.055751822342221535,-0.24372310178409184,0.050956709410706846,-0.24883577928501274,0.10371466282548308,-0.17556007467893062,1.1597526253753827,-0.7253861412452601,-0.01972077548304693,0.32349363982709645,-1.0897435973099667,-1.3439082889873992,0.011157458732884415,2.220446049250313e-16,0.0973898488439397,0.8803016381283526,-0.316450772034414
48,0.12046557712680872,0.13459509204327336,0.5160235131446447,0.6766934157664963,0.014129514916464636,0.16066990262185166,-0.3409765768083111,-0.05804143152049911,-0.10251060185616909,0.018404714570141117,0.020888452087586815,1.3631195980280306,-0.4757114924068939,-0.3340885377684544,-0.2688334166129889,-0.8183197670978518,-0.6857048818538931,-0.2564415072025404,4.440892098500626e-16,0.18826773757189985,1.0950272777168792,-0.48355436246747746
49,0.13449713514780193,0.17384841857910582,0.5640465128278183,0.6504541739947451,0.039351283431303896,0.08640766116692689,-0.24432440311270548,0.10326178959204202,-0.01126517073716232,0.175607628420482,-0.1298817934999168,1.4781369492689889,-0.798476096471458,-0.5328804604299539,-0.3521990811293397,-0.931167298728548,-0.47917398659083477,-0.4545860074321887,-1.6653345369377348e-16,0.10014647303805968,0.9244807001379094,-0.41859723993327025
50,0.1918867099992816,0.1959964210333115,0.7250820771258086,0.8031601696242752,0.004109711034029906,0.07807809249846653,-0.19126277503638192,0.08023898127984395,-0.2685600388182332,0.13242074353481803,-0.1298737362662499,1.3139039315645196,-0.7186389447438056,-0.215952626788755,0.29257363399034136,-1.111086169223518,-1.3167675000417567,-0.0347371792705123,5.551115123125783e-16,0.05880862002508458,0.9846319937144922,-0.3660518007037096
51,0.11975208912300805,0.1638408704349772,0.5194956041228916,0.6616609696980906,0.04408878131196914,0.142165365575199,-0.2576265221944459,0.07682744898760388,-0.021384652687101303,0.06266780421075503,-0.006967839998981136,1.0572243652590967,-0.2679593251824427,-0.5122420341073004,-0.7210321407795339,-1.184364859976862,-1.4014650441629588,0.16403236173393565,0.0,0.9009446461049796,0.4891111406460606,-0.7749993016708382
52,0.15068010538398768,0.16335320649875873,0.6016348189311094,0.7030446793247977,0.012673101114771046,0.10140986039368838,-0.2378272715499321,0.06468261452889475,-0.12593259583827232,0.07514483573524768,0.05445068751189029,1.0059055529459486,-0.25755752757881645,-0.3238045188737757,-0.5813148480897598,-1.0964515140329338,-1.3139885021809465,0.07201682351185239,1.887379141862766e-15,0.6856294235242263,0.9317296003083865,-0.6859555060132051
53,0.25097797883084283,0.26215421273893813,0.4286738118189225,0.6777980008370197,0.011176233908095301,0.2491241890180972,-0.21929482973093906,0.16566792967460542,-0.23743672262468685,0.1808767529202667,0.07910172054916201,1.6396384702285385,-0.8379701384664899,-0.3551778438180474,-0.1495577462712283,-0.7419230357146155,-0.4085269135343749,-0.43690138742490847,2.7755575615628914e-16,0.13204015726980986,0.9861684101791751,-0.5394513900242703
54,0.14943108678323636,0.2171026932390252,0.7004790720985972,0.7661128906749083,0.06767160645578885,0.06563381857631112,-0.18561453722739785,0.1611934737261992,-0.0025697193934257068,0.15135740248042137,-0.012590955655623987,1.334935325024143,-0.5320890000400611,-0.6614960915672852,-0.2941702841301514,-0.8089842321891006,-0.47133635386310124,-0.45570706995589677,2.2898349882893854e-15,0.1419897111146446,1.0849108286627185,-0.40036646729356534
55,0.11372956887747132,0.1142067489367018,0.5433182656396696,0.6940380025299504,0.00047718005923047535,0.15071973689028084,-0.34914942930647114,-0.12694751293265133,-0.2591694799186168,0.024419731361353406,-0.08605553325648242,1.2742156790507415,-0.5775744055786206,-0.06985592647408795,-0.9035772732594899,-1.5571630175034248,-1.858187814141547,0.3712179975350015,-7.993605777301127e-15,0.8973364615319376,0.9623387511712771,-0.8984957722749423
56,0.1715850302743206,0.23733241190136123,0.6582995546722019,0.7315481546646477,0.06574738162704064,0.07324859999244582,-0.20206424491126235,-0.009588690528788711,0.03703420014217293,0.0027686103895886716,0.1957726161831809,1.4712180180606385,-0.35878171402691106,-0.6998149140717639,-0.33145797518508424,-0.9504296089942215,-0.6301691434257424,-0.3266888605424584,-9.992007221626409e-16,0.16120580492969905,1.313966237542495,-0.40069036488384857
57,0.2703529888048366,0.29483720419028925,0.41876345393570935,0.5992357003962864,0.024484215385452646,0.18047224646057702,-0.19159062683214567,0.27633893825487665,-0.10956575005225738,0.23133732087042602,0.11045145897956024,1.8639387949521855,-1.0542931065260834,-0.5489976319963756,-0.19525166114883874,-0.7974514961981668,-0.226226018095108,-0.5613481953331227,6.245004513516506e-16,-0.009121205336500314,0.9810283188279102,-0.5487357232167684
58,0.12682248848501787,0.20289904087706934,0.7671237364498444,0.7802571008567112,0.07607655239205147,0.013133364406866743,-0.18277140866203756,-0.0004901400649198334,0.023015065290577938,0.17468913875180497,-0.1951757115140771,1.1180752399828866,-0.43581992397460095,-0.6169441593741226,-0.5006306978511239,-0.9324949152511983,-0.8554471906246175,-0.24062124821180556,1.1102230246251565e-16,0.6658464553235378,0.6512818360607529,-0.47543941195099126
59,0.38609924921355954,0.38875355504641074,0.7156757540146739,0.9874204302222855,0.0026543058328512004,0.27174467620761167,-0.010149790097947253,0.12993828891103804,-0.5809349522851817,0.18561761366885,0.023891320359647736,1.7699972767316332,-0.9750892625249504,-0.22142743250317434,0.3483241064593149,-0.5211448850870265,-0.7531757180137563,-0.4328945125995328,2.220446049250313e-16,-0.325225522991593,1.1779885729748238,-0.6244631525202704
60,0.27949437481902706,0.30025293264022856,0.5362794969819878,0.7369102211722356,0.020758557821201506,0.20063072419024774,-0.19384554781621027,0.25328442670349144,-0.1675877866086109,0.23335871885033516,0.08405067195016357,1.8690907315086962,-1.060223660871968,-0.5117384781131823,-0.19097015001754958,-0.8091327094031425,-0.26135317794010693,-0.5804604541364066,4.496403249731884e-15,-0.061480175840933224,1.1765172580590553,-0.5663520165629312
61,0.12244466220289629,0.13166453511395992,0.583986712267015,0.7225881495331166,0.009219872911063631,0.13860143726610152,-0.2383575550157735,-0.05129738409441281,-0.15977431863572164,0.12146806224556005,-0.18741466967611625,1.1855980128212473,-0.6156902904351033,-0.26541642266645027,-0.6854167673234767,-1.1707801640846993,-1.4973211534907684,0.19489443906895407,0.0,0.7691679023715571,0.7126718818923807,-0.8110563917991835
62,0.17084797946144092,0.17814815362710668,0.8659961789110798,0.9324567958843759,0.0073001741656657515,0.06646061697329608,-0.2332936912955309,-0.002539052996317938,-0.36718631406534263,0.10273915332291489,-0.06840303557684085,0.8417490291797283,-0.5292717752564922,0.3202155789609064,0.2573982668758688,-0.8969872483256425,-0.8238935544426094,-0.1998220591708948,-2.3314683517128287e-15,-0.020427763377819264,1.1500082261009628,-0.39747832099765223
63,0.15109872726210394,0.16985561406874783,0.7836508231130817,0.869708945793946,0.01875688680664389,0.08605812268086432,-0.25282651189030503,0.07604685217651748,-0.04936440257274591,0.14365819085297338,0.0013786285190212078,1.3978926460350405,-0.6600768233259038,-0.4091823065015855,0.2988573942608543,-0.560828435795579,0.2608115584208503,-0.82603615499904,-6.106226635438361e-16,-0.020207803692774418,0.8952977937543497,-0.41858954664376646
64,0.3122767796678324,0.3454653628634261,0.8747269391386855,0.9919789487084799,0.0331885831955937,0.11725200956979442,0.1601801994123322,-0.07802990146319444,-0.6481739620442273,0.1446443096679619,-0.13036438449942578,1.8041266068375785,-0.7603843785609533,-0.6533650667370743,0.25541131788456334,-0.40951704560716573,-0.6281726326968284,-0.3623240283276192,-3.2751579226442118e-15,-0.151240291093283,0.7757146591459843,-0.513693935807376
65,0.16454460656828318,0.16461546240525238,0.4146730393560999,0.6226650969845235,7.085583696919695e-05,0.20799205762842365,-0.3386161981178204,-0.011584133159170524,-0.2430265605445295,0.050839578892502846,0.024494278209287998,1.2576517629699535,-0.5515508154661265,-0.02803124653914017,-0.2582065671312571,-0.9393721354867773,-0.7547280955772431,-0.22261739459054475,1.1102230246251565e-15,0.23444194025222437,1.1098420131235924,-0.5093369834533504
66,0.1652439852861115,0.1911467084847953,0.812261382074198,0.8357521128194729,0.025902723198683808,0.023490730745274968,-0.23106034275065246,0.03565954973595069,-0.06297979450641639,0.07935531378902386,0.11260250079408807,1.1543899747935003,-0.30741587628162936,-0.4317867746969984,-0.01617335282580923,-0.9318871281063618,-0.8085381209343805,-0.34507958063999,4.163336342344337e-17,0.34107278963014864,1.578188639402664,-0.24868226586099107
67,0.1345031041306648,0.15719841948667312,0.6596590790911196,0.7398111747482436,0.022695315356008328,0.080152095657124,-0.21628518363410254,0.03625000790546019,-0.05531397484572542,0.17226940181185235,-0.1782043496836889,1.4034201455038517,-0.8123555475956776,-0.4231791075191403,-0.3410171158240528,-0.8967803410906711,-0.5431050011376073,-0.4397589084103851,5.551115123125783e-17,0.07133371340662598,1.092805033604906,-0.41104601501583443
68,0.14209985115309276,0.21113871801781903,0.8847629574650475,0.9184045478042671,0.06903886686472627,0.03364159033921954,-0.16775208067785108,0.1320572832521443,0.01921600663112108,0.08986170130498687,-0.014269987060004437,1.0952274302210845,-0.25971088470500686,-0.6486415884072652,0.593247499277688,-0.28362461448035525,1.2343549215444158,-1.2874360390039716,2.220446049250313e-16,0.08073351826878647,0.2799462848383744,-0.3112990078811864
69,0.20093349867644128,0.2244873961881333,0.5157213127502327,0.7169062511613364,0.023553897511692012,0.20118493841110374,-0.19045262726637463,0.13579054732192009,-0.21066362388770854,0.1790419553352886,0.016637525046541035,1.5139921233760005,-0.7103867184362268,-0.4677461019012321,-0.1775729240450314,-0.718892870218934,-0.5010647183773947,-0.39372900935799304,1.3877787807814457e-16,0.15047342930722443,0.941382037661038,-0.5219011410824923
70,0.1645446065682835,0.1646154624052525,0.41467303935609956,0.6226650969845233,7.08558369689749e-05,0.20799205762842377,-0.33861619811782007,-0.011584133159169835,-0.24302656054452873,0.05083957889250308,0.02449427820928845,1.2576517629699528,-0.5515508154661254,-0.028031246539141262,-0.25820656713125767,-0.9393721354867783,-0.7547280955772421,-0.22261739459054372,0.0,0.234441940252225,1.1098420131235913,-0.5093369834533504
71,0.33175950837174695,0.3318596422669452,0.8623371262520643,0.9894899543127421,0.00010013389519825111,0.12715282806067785,0.04255355607182254,0.011014113592602466,-0.6368168099884902,0.17342222294255075,0.05271278453536591,1.3861219381629375,-0.698946141654338,-0.045625447932145374,0.4228512740943804,-0.7634447520534963,-0.8966675791622905,-0.2906249448692893,-6.106226635438361e-16,-0.2760915059286515,1.221213531172196,-0.5460721124635959
72,0.19188670999928148,0.1959964210333115,0.7250820771258086,0.8031601696242753,0.004109711034030017,0.07807809249846664,-0.19126277503638323,0.08023898127984444,-0.26856003881823265,0.13242074353481845,-0.12987373626624998,1.31390393156452,-0.7186389447438055,-0.2159526267887553,0.29257363399034075,-1.1110861692235188,-1.3167675000417558,-0.0347371792705127,-7.771561172376096e-16,0.05880862002508416,0.9846319937144922,-0.3660518007037097
73,0.14599120746835104,0.16499865486504994,0.8173907683315127,0.8808193332802522,0.019007447396698907,0.0634285649487395,-0.1557738300339547,0.030537011403669583,-0.09883898545613212,0.16589922610005997,-0.1725263780275243,1.255934492170505,-0.6775808688853735,-0.3994126413732655,0.1035457772236305,-0.5875828048145927,-0.17657638819396848,-0.6748527794233565,0.0,-0.0411704044753948,1.0580497780855422,-0.39005946173444456
74,0.11133888832526395,0.21384015827258973,0.5143869082654587,0.5856725202093548,0.10250126994732578,0.07128561194389604,-0.23829592132404342,0.062451201071980156,0.11322257074633164,0.012703814567558716,0.08836925404542377,1.3990173857038517,-0.38701042706797023,-0.7788659652655541,-0.3893933829979393,-0.9658843349584267,-0.4781386585349128,-0.4138811594657208,-2.4216739724636227e-15,0.18639860956176038,0.8607878105386574,-0.4027933153658812
75,0.20251742831839825,0.21537720525997528,0.6836946240165136,0.7279128478292133,0.012859776941577028,0.044218223812699686,-0.26960267812412264,0.22268248578909586,-0.11853314003861558,0.20747818111768546,-0.1078554082029611,1.7062036438244985,-1.0844578026118648,-0.38572112387530466,1.6121010483322153,-0.06199838950099945,-2.014328739832455,0.5055240475409706,2.7755575615628914e-15,0.21616198913768098,-0.35069055134740423,-0.29335937419797453
