replicate,r2_M0,r2_M1,r2_M0_sub,r2_M2,dr2_M1_vs_M0,dr2_M2_vs_M0sub,beta_M1_d_recall_Camera,beta_M1_d_recall_Light_T1,beta_M1_d_recall_Light_XM,beta_M1_d_recall_Sensor,beta_M1_d_recall_Socket,beta_M1_d_recall_l2,beta_M1_d_recall_max,beta_M1_cpd_y,beta_M2_d_recall_Camera,beta_M2_d_recall_Light_T1,beta_M2_d_recall_Light_XM,beta_M2_d_recall_Sensor,beta_M2_d_recall_Socket,beta_M2_d_recall_l2,beta_M2_d_recall_max,beta_M2_cpd_dir_lenient
3872,0.15109872726210394,0.16985561406874783,0.1535012090355391,0.22767368373317853,0.01875688680664389,0.07417247469763943,-0.25282651189030453,0.07604685217651722,-0.049364402572746796,0.14365819085297413,0.0013786285190208521,1.3978926460350432,-0.6600768233259053,-0.409182306501586,-0.3396170546529924,-0.18807163124910406,-0.11516404545529033,-0.28406325164676355,-0.16893961916325512,0.051672545220234276,0.6518540154610036,-0.2845787804169999
3873,0.13134576006232146,0.14009112129982781,0.12311198548188285,0.2280266561790173,0.008745361237506355,0.10491467069713445,-0.3379871333480917,0.05100191760456472,-0.1288397740223136,0.08228363615685272,-0.06052860964891108,1.3897356107934637,-0.6641076747588122,-0.27730652448739895,-0.3572183438570169,-0.5698945960874953,-0.10459301706310259,-0.511401058483628,-0.09385820277793488,0.0018698779883769695,0.9645004854534148,-0.36076382916284355
3874,0.197012101149729,0.1974033307842229,0.1150950644387011,0.16056055302651606,0.0003912296344938948,0.04546548858781496,-0.2283850138681619,0.08618000527261807,-0.3350770998857758,0.11752099081973896,-0.06594599828605252,1.1396265304823905,-0.660522847781759,0.07376232768151197,-0.20858941365665706,-0.37092025495301306,-0.21818304943397013,-0.24141937403679276,-0.17624228331391661,-0.2062813051172651,0.8653917991053174,-0.24200995539167328
3875,0.15155098213883367,0.18096584952987582,0.2091303303126697,0.30340315503597715,0.029414867391042154,0.09427282472330745,-0.2156362786118478,-0.14373844408074696,0.0461623158576944,0.10014100250488367,0.193472596641751,1.4076583043050466,-0.49746771288817077,-0.4801177789286612,-0.196522275144699,-0.4585473888246268,-0.029746738027166326,-0.3602152828949045,0.10748941977927,0.0037075834722882436,0.8523351610448691,-0.326135952519402
3876,0.13022861015690523,0.1317278506731594,0.13026587832265346,0.2257267112799004,0.0014992405162541633,0.09546083295724694,-0.25073740879760753,0.026367338566587187,-0.20363644201760003,0.09580188138106327,-0.06895485233237592,0.9975203104480135,-0.4316681760815389,-0.12023175129109515,-0.34085479067041313,-0.28658399780493604,-0.16611154777760298,-0.26181480111445626,-0.17337425227267184,-0.3118261805924267,0.8875190233252643,-0.36975539531817436
3877,0.14002464498064116,0.1770577346898049,0.09711592510440303,0.2617277571216937,0.03703308970916375,0.16461183201729068,-0.22107665678786936,0.10300068584878982,-0.06109178841752336,0.10177664635260984,-0.03321421183083231,0.9915912041837591,-0.25569895979723267,-0.484141131483598,-0.2719799779361574,-0.1021570127550597,-0.2716160759395677,-0.07495774559769869,-0.07750521968296803,0.08129802736418995,0.28632148135679164,-0.46720509505988667
3878,0.17337692472151145,0.17369913061979325,0.1537132203170799,0.22335740364227774,0.00032220589828180213,0.06964418332519784,-0.12734614127813104,0.022017085835448744,-0.3235111131951951,0.11776562741288309,-0.13930595698046255,0.9444221328437343,-0.485310882679571,-0.06304366745757914,-0.11217190783552489,-0.38873230800022157,-0.3721716656149178,-0.13539440376690776,-0.27333508951691676,-0.4909028516832154,0.9057127128701374,-0.3183231623408249
3879,0.1948968950337875,0.19692886249945885,0.24290345731726404,0.30066566178233,0.0020319674656713582,0.05776220446506597,-0.30127878119050866,-0.1330661028918602,-0.10576626679356844,0.09521473978607578,0.21521552567863883,1.3455621423542778,-0.5504156689386402,-0.14082381564491267,-0.2362425731811223,-0.5563932202428845,0.002561460615493203,-0.37836883848322506,0.16352709065940188,0.0822108040648005,0.8790555810499165,-0.2622354493110988
3880,0.16684163953125908,0.16969056328994436,0.1890388885970744,0.2567981457941191,0.0028489237586852845,0.06775925719704468,-0.12157507492474388,-0.05201040488139619,-0.2529732527710658,0.11471576947694767,-0.2623259301245007,0.9919857778437748,-0.5725113278159877,-0.16283553943785667,-0.21929103412822704,-0.32650627704405344,-0.21833644906544553,-0.1899129926872486,-0.39253979969818253,-0.206731764095567,0.6024574890823425,-0.29738438672723844
3881,0.1093728807609875,0.2506304392856389,0.08178488753834157,0.3217816530503981,0.14125755852465138,0.2399967655120565,-0.2770993617882722,0.04868930634738983,0.1274354798065003,0.011927652799921612,-0.05620047724211607,0.9653750507612495,-0.06542531299467069,-0.7470040125608208,-0.16981582206850468,-0.206509912957,-0.20413358527831987,-0.10457877235711284,-0.11139251161845547,0.15480286225736595,0.11719659329217358,-0.567376797859306
3882,0.34115583753454337,0.37573101129095865,0.5026767527077924,0.6898389919343432,0.03457517375641528,0.18716223922655073,0.012821793388056557,-0.39850710441212256,-0.16589143031533599,0.1713789596328605,-0.3890585332958969,2.1991358968718524,-1.6053231775610695,-0.5648041586203172,-0.5097463768340107,-0.5169965033784609,-0.13557358795410532,-0.19954700676889714,-0.5988684251139211,1.169461716189171,-0.6263746056238809,-0.47124458188547336
3883,0.14938919797984596,0.14949703860732522,0.19146222037219418,0.28096834401662185,0.00010784062747926093,0.08950612364442767,-0.31754426884418485,0.0795883749998006,-0.2196016529524762,0.1253886504214434,-0.1842184431206858,1.2979813792220367,-0.8568658669041287,-0.03378773364665546,-0.39762200026774175,-0.7343282753600668,-0.015308162324494723,-0.6590729576989202,-0.16865077956529892,-0.08866521989732747,1.2308595099418858,-0.3409569051312261
3884,0.15039407708093078,0.18750706633889191,0.10492427509405933,0.2522362201116768,0.03711298925796114,0.14731194501761746,-0.28284920660911905,0.023696584599493496,-0.055084346131581474,0.0067061857667602975,0.11814098983300454,1.3879591520398022,-0.382491718954684,-0.5319348430188525,-0.2355977552307142,-0.3400773993525726,-0.1897788396790944,-0.3403494882467375,0.11404454669992797,0.09489673915999469,0.6373270293958546,-0.4286420947137161
3885,0.12075577893797229,0.1662706623679694,0.10675547981357114,0.2403371644995933,0.0455148834299971,0.13358168468602216,-0.3021286700986985,0.07532001551203367,0.025508067977456972,0.1528025847707368,-0.1325701521632241,1.5727156469941133,-0.8415157277678427,-0.5626177603099246,-0.3228874162636296,-0.5323436445856035,-0.09097296271405528,-0.453133524674142,-0.18034800661513248,0.08602591999743636,0.6921411168198048,-0.4087794433017742
3886,0.2219575795126595,0.22212950719199132,0.11296419785409384,0.1474491631235928,0.00017192767933182918,0.03448496526949896,-0.2918070046495438,0.1499062793454542,-0.2870492679550348,0.13477936388737852,-0.07075472027565519,1.4534480307814948,-0.8754480211100734,-0.04840478324783645,-0.26609498360514333,-0.2807592930755458,-0.14735684419642975,-0.2528074808611357,-0.18551493875133446,0.17801336298588558,0.5182850113142162,-0.2010085050051877
3887,0.14599120746835104,0.16499865486504994,0.1821495918016519,0.2620518486081703,0.019007447396698907,0.07990225680651841,-0.15577383003395417,0.03053701140366874,-0.09883898545613283,0.1658992261000603,-0.1725263780275248,1.2559344921705047,-0.6775808688853739,-0.399412641373265,-0.306163815139089,-0.15396284243165792,-0.0823132149729163,-0.23851598042595032,-0.4122261808762806,0.08773365813087525,0.4198047686465666,-0.29221677975801064
3888,0.2531048186196294,0.2532442701769305,0.2203388845718618,0.3011673239779471,0.0001394515573011068,0.0808284394060853,-0.18106766692189147,-0.052048236067239795,-0.32965248256179397,0.07632978902249558,0.19951956085470834,1.2161949838133888,-0.4217062089048789,-0.052417273888357485,-0.37559761659316754,-0.4765606973734157,-0.24190306628046573,-0.38033167689442116,0.10873902302111102,-0.13117231189094009,0.9951328227817496,-0.37900788998266166
3889,0.13134576006232146,0.14009112129982804,0.12311198548188262,0.2280266561790174,0.008745361237506577,0.10491467069713478,-0.3379871333480907,0.05100191760456477,-0.12883977402231356,0.08228363615685289,-0.06052860964891103,1.389735610793462,-0.6641076747588119,-0.2773065244873988,-0.35721834385701656,-0.5698945960874953,-0.10459301706310303,-0.5114010584836277,-0.0938582027779347,0.0018698779883772054,0.9645004854534147,-0.36076382916284366
3890,0.23568799806625096,0.2578519188937589,0.2928714494104393,0.3703255430239957,0.022163920827507955,0.07745409361355637,-0.009495826784375327,-0.1654622071539459,-0.16143680547806563,0.19896804486144926,-0.38946876490398963,1.33342415443122,-0.9372121633072329,-0.41463597450876366,-0.2786289494800153,-0.2439864737480635,-0.11137678837323517,-0.13606026203994775,-0.545195962476902,0.3908011770334698,-0.10695442434912229,-0.3021816590563499
3891,0.1224446622028964,0.13166453511396015,0.1650264231283819,0.28223637795695566,0.009219872911063742,0.11720995482857377,-0.23835755501577277,-0.051297384094411425,-0.15977431863571942,0.12146806224556073,-0.1874146696761156,1.1855980128212464,-0.6156902904351031,-0.2654164226664524,-0.3635875834435218,-0.33383538994545775,-0.13163934464521107,-0.27234639669838234,-0.31143778808439876,-0.06731884242335866,0.6188011939417638,-0.3862628117875954
3892,0.1135419298817093,0.15929849497040405,0.10237245021079366,0.20946008253565207,0.045756565088694745,0.1070876323248584,-0.2276277607957491,0.06131129530577753,0.015942258464328785,0.13757664759467197,-0.08890480691061194,1.330337667144425,-0.5931758877856558,-0.5503985855447783,-0.24590064736446055,-0.2236608510352805,-0.09773333931854966,-0.18446504847540895,-0.1909611598321787,0.16540370761597573,0.3673250650348948,-0.34463466968542006
3893,0.17201918885020484,0.18175328966471982,0.46831804018220624,0.5058980012426793,0.009734100814514979,0.03757996106047301,-0.34351205829674786,-0.0646320887121287,-0.3401393344431561,0.10062502389746512,-0.03411354105568326,1.06915326553295,-0.6926354685751734,0.3647452208919262,-0.3601191922370567,-0.7206296584985916,0.5024868093583824,-0.5916710787917723,0.26529925595576703,0.30708853372593425,0.8563589343776282,-0.23260410001070667
3894,0.41771808136277844,0.42420811349518406,0.3096010906719874,0.3921574613073785,0.006490032132405621,0.08255637063539112,-0.021473037188194072,0.21573154052546445,-0.5144734401562251,0.2065568182862329,0.012939794693858952,2.0033928064455333,-1.1625062652655453,-0.3708524316926473,-0.27175872877037555,0.003735171709173715,-0.4310826103140563,-0.21979057916230554,-0.28337232287641223,0.36001304138429857,0.20149473888103087,-0.3284966409358486
3895,0.1353851462241319,0.14543991983459936,0.2630301968022577,0.32593125694626846,0.010054773610467471,0.06290106014401076,-0.26200521942103305,-0.10149255042750646,-0.034683586021329066,0.1364112200791333,0.06637904742010578,1.4047930521339933,-0.6758953470781667,-0.3009731847555285,-0.18841183910810633,-0.5727284226425241,0.023197629339372,-0.4708181974928445,0.025719543744931142,0.05713326433604925,0.9460897169855376,-0.2634008525670234
3896,0.08426972781206887,0.12080221181396533,0.12612228860484398,0.32534791361698445,0.03653248400189646,0.19922562501214047,-0.3826519943358392,-0.12455038974920299,-0.06741721359036393,-0.012050321211270504,-0.08484843723366882,1.4271853690964948,-0.4905226073654264,-0.48711782881635235,-0.47461798340801176,-0.6142660688166313,-0.24994189808530123,-0.491444887967755,-0.20664521832793092,0.15190030924544334,0.6281064359925568,-0.5346770327108725
3897,0.12025207643912605,0.16635539150492884,0.10420437109149816,0.2777844725344205,0.046103315065802786,0.17358010144292235,-0.2465522258251699,0.0579410531990648,0.012172172180418923,0.016921419752224887,0.014963468100535893,0.8602392240834481,-0.04326446944026402,-0.5089657965512338,-0.2850962420210247,-0.16101376269681128,-0.2243770588731932,-0.18226533428993333,-0.030886672773019014,-0.05504829307183362,0.49445235804506377,-0.48613576096134614
3898,0.2271026589979921,0.24420862716997205,0.17296578026153064,0.2684543781232571,0.017105968171979957,0.09548859786172648,-0.26615535686260394,0.017420417647826716,-0.13316407375814848,0.05459767542970681,0.18549198662610267,1.531585236622512,-0.5417136675912986,-0.40441022644642965,-0.2316837043375673,-0.3426031785382949,-0.1434857123825222,-0.308132152183249,0.17453534241768098,0.22715533962840634,0.6024158518626961,-0.3336729428329313
3899,0.1645446065682834,0.16461546240525238,0.17873149166774005,0.2475816925386367,7.08558369689749e-05,0.06885020087089666,-0.33861619811782084,-0.011584133159170396,-0.2430265605445293,0.05083957889250235,0.024494278209288345,1.2576517629699515,-0.5515508154661249,-0.02803124653913882,-0.3575993464387953,-0.5638619357606596,-0.08007544613720302,-0.4924576549165604,-0.009440650029035727,-0.02302449227230778,1.0655507296202378,-0.29514317372078464
3900,0.1645446065682835,0.1646154624052525,0.17873149166773994,0.24758169253863638,7.08558369689749e-05,0.06885020087089644,-0.3386161981178203,-0.01158413315917051,-0.24302656054452929,0.050839578892503096,0.02449427820928876,1.2576517629699524,-0.5515508154661257,-0.028031246539140096,-0.35759934643879654,-0.5638619357606602,-0.08007544613720292,-0.4924576549165606,-0.0094406500290363,-0.023024492272307476,1.065550729620238,-0.2951431737207846
3901,0.1918867099992817,0.1959964210333116,0.12063780379978228,0.18015777627022844,0.004109711034029906,0.05951997247044616,-0.19126277503638345,0.08023898127984441,-0.268560038818232,0.13242074353481725,-0.12987373626624954,1.313903931564521,-0.7186389447438064,-0.21595262678875604,-0.1819589809111874,-0.2938319122807677,-0.29859871424404494,-0.12704571930826203,-0.273603940845104,-0.009382361079659847,0.49525707572992295,-0.2669527194769836
3902,0.21140716548673344,0.2502990675271832,0.23700376148406932,0.3282182096151657,0.03889190204044979,0.09121444813109636,-0.11719763845267828,-0.15922112827607113,-0.15643311174554442,0.22178260939901454,-0.36592055572006027,1.3829255311147457,-0.8330427382057828,-0.5130510808591291,-0.25684656389110416,-0.34305357546417026,-0.21179220305454327,-0.07508886209630647,-0.4974106317343473,0.3715754918680612,-0.07938904711724515,-0.32554003849072927
3903,0.25165151699924937,0.28112824113321977,0.1671271227864789,0.29647903865427483,0.0294767241339704,0.12935191586779593,-0.058731728567318675,0.11197636782545126,-0.36721442136212024,0.2905455460537021,0.007299821324678352,1.8332053952756908,-0.9918887542279636,-0.5762899146065913,0.07055512993321576,-0.3846330296080683,-0.6528781017620132,0.1267759380294204,-0.07692444024108114,0.1483802668680254,0.1968183713686354,-0.4041156796092872
3904,0.2219575795126597,0.22212950719199132,0.11296419785409384,0.14744916312359269,0.00017192767933160713,0.034484965269498846,-0.29180700464954434,0.1499062793454551,-0.2870492679550348,0.13477936388737888,-0.07075472027565505,1.4534480307814952,-0.8754480211100745,-0.04840478324783662,-0.266094983605143,-0.280759293075546,-0.14735684419642983,-0.25280748086113597,-0.18551493875133487,0.17801336298588583,0.5182850113142159,-0.2010085050051874
3905,0.2437985562085836,0.24745101521294688,0.28587204356650564,0.31227304249750276,0.0036524590043632843,0.02640099893099712,-0.3149407078457397,-0.11082961514600613,-0.26217666502863135,0.11935019970318692,0.223927192568272,1.186029797265515,-0.5850020320730319,0.2194095670260425,-0.28884818376128674,-0.6648286567071221,0.03592543654158645,-0.4276199448743242,0.1801234167149208,0.12741918507237515,1.006968949833262,-0.1815029965399593
3906,0.17178319249914054,0.2409962938954091,0.09728502825225716,0.2446575087312447,0.06921310139626857,0.14737248047898754,-0.1611261631790555,0.18532273958347384,-0.06140337049604037,0.2347769589086955,-0.011565006538703473,1.6090994432379122,-0.8198573256407351,-0.7029347058877655,-0.12267084960777008,-0.029417701767177618,-0.2818616725825293,0.07118133164824618,-0.046137947232604115,0.493192115290322,-0.22701258472413982,-0.4195954166981847
3907,0.1124024240235415,0.25289700667090054,0.08297113935560374,0.3246715129127532,0.14049458264735903,0.24170037355714946,-0.3112773360849763,0.0189703119694328,0.08551413246724313,0.06368019081263748,-0.08798445261877474,1.198116882256426,-0.3122763659585011,-0.7488611590469451,-0.15349027736197962,-0.19736011137873727,-0.23106553678339942,-0.08888569050137686,-0.09891719217207921,0.22907384702016081,-0.014801606176997016,-0.5750618559279727
